username;shortcode;commentCount;commentCountWithAnswers;comment_id;text;created_at;ownerId;ownerUsername
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17969082796247938;"Aufklärung! Wandel! Verbesserung! 🔥";1557153463;2900577326;"max_green_by_maxgreen.info"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;18035155588141716;"Puh, ob das ein guter Ansatz ist? Fraglich. ..";1557154122;5838572279;"kinder_gestalten_zukunft"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;18030481597150159;"Da fehlen die Menschen...";1557155507;5586366822;"nature_of.life"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17846140147435782;"Dass hinter der Karikatur soviel steckt, habe ich nicht erwartet. Richtig guter Post ❤️🔥. Habt ihr eine Quellenangabe für diese Informationen. Wäre Klasse ❤️🌍🌱🌿";1557162265;2235005113;"mio.wins"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17877441571351630;"😭";1557155935;7857657611;"incrediblespike"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;18058815898064764;"Eigentlich wäre es nur gerecht, würde der Mensch auch jetzt aussterben";1557164299;7984818607;"christiane.1650"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17862373150381628;"Dieses Lied hat mich in meiner Jugend sehr geprägt und ich finde es ist aktueller denn je. Dennoch haben viele Menschen immer noch nichts dazu gelernt. https://youtu.be/f-L-E_T6J_o (Werbung/Namensnennung: the last tree „Kelly Family“)";1557162347;3723009392;"danielafischerphotoart"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17986638271225521;"Da gibt es eigentlich nichts zu liken, aber es ist einfach erschreckend wahr. Es muss JETZT was getan werden!🙏🏼🌱🌎";1557216846;11527105524;"partizipativgestalten"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;18030534439179924;"Da doll nochmal einer fragen, warum die Schülerinnen und Schüler streiken...";1557221196;5535738029;"manuela_lintl"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;18067909807059652;"Es fällt schwer, hier auf "gefällt mir" zu drücken😯";1557259340;2213859538;"balusion"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17872757830365841;"Lang Lebe der Kapitalismus";1557239867;6540051046;"the_real_porg"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17941291657286421;"Das ist so ein schwachsinn..... Ihr gebt tausenden Schülern den Anlass die Schule zu schwänzen.... Ihr müsstet eig wissen das Schüler unter 18 eine Schulpflicht haben und kein Demonstrationsrecht haben👌";1557274532;8249760483;"paul_meyer1805"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17870515522370635;"well";1557174042;430050745;"thatkaz"
"fridaysforfuture.berlin";"BxH7ydRnoGc";14;17;17989394725226700;"#einfachverbieten";1557839603;13487623584;"einfachverbieten"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;18058013989068843;"🧐 Welche Parteien würdet ihr empfehlen? Und ich bin dabei.";1557009994;9147196372;"einhornbierpokemon"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;18062967928049679;"Mein kind wird 22.5 12Jahre alt ... mit würde 4mit ihm gestohlen ! Das wäre der 5der mir geraubt werden würde daran denke ich im mai";1557000229;5783735802;"greenrevolutionpk"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;18029726527154342;"Wenn man so wie ihr auf dem 2. Bild, die erste Partei auf dem Wahlzettel wählen würde, dann würde man SPD wählen. Misslungene Propaganda.";1557040806;6999747044;"hub3rrrt"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;18034069435185372;"Ich werde dort sein💪";1557037101;3283250947;"dominik.cramer"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;18022350877171143;"#niemehrgroko #niemehrspd #niemehcdu #niemalsafd";1557225252;12617030388;"gegenartikelsiebzehn"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;17986055599225575;"Ich glaube da ist euch die Reihenfolge der Bilder durcheinander gekommen🙃";1557037920;10096118079;"fridaysforfuture_tuebingen"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;17995312819218953;"#niemehrgroko #niemehrspd #niemehcdu #niemalsafd";1557225373;12617030388;"gegenartikelsiebzehn"
"fridaysforfuture.berlin";"BxDZWXOHBDb";8;13;17985848278228671;"#niemehrgroko #niemehrspd #niemehcdu #niemalsafd";1557225312;12617030388;"gegenartikelsiebzehn"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;17984802265225084;"💪💪💪";1556789251;5702862862;"eineweltblabla"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;18061608388009374;"@seeillusion @karl0ppenheimer kommt ihr mit ?😊";1556794235;6877554662;"ann.karolin"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;17859575923391574;"💚";1556799123;12970144061;"fibur.de"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;18035368909136131;"💚";1556798701;12970144061;"fibur.de"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;18061868080028136;"@sarahxlocke @ayah.030 @dilaacrr";1556896681;4776288198;"kaia.mendes"
"fridaysforfuture.berlin";"Bw9EdBCHVYF";6;8;17959179334266335;"Wann ist der earth overshoot day für 2019??🙊🙊🙊";1556799119;8893573524;"d18jdadfsddwddtzle"
"fridaysforfuture.berlin";"Bw6o8wlH5px";1;1;18060698521062449;"👏👏👏👍🔥";1556722108;11925778638;"parents4future_aachen"
"fridaysforfuture.berlin";"Bw0Nuz-Ha7x";3;3;18034623034087310;"Also eigentlich ist Demokratie nur das und deshalb ist ein reformistischer Ansatz auch nicht das, was euch zu eurem Ziel führen wird. Solange wir in einer kapitalistischen Gesellschaft leben in der wir alle paar Jahre mal wählen wer uns weiter auf den Abgrund zusteuert, wird es niemals effektiven Klimaschutz geben, da es nicht einfach nicht im Interesse unseres Systems ist.";1556517863;284361233;"fuernixzuschaden"
"fridaysforfuture.berlin";"Bw0Nuz-Ha7x";3;3;17876627170350724;"@todeseule Wahrscheinlich würde unser aktuelles System als erstes zusammenbrechen, wenn absolut niemand zu einer Wahl mehr gehen würde.";1556534058;10931995879;"trixiness"
"fridaysforfuture.berlin";"Bw0Nuz-Ha7x";3;3;18027061897148173;"💪🌍";1556558771;12326865125;"planetees.official"
